/home2/du/temp/rocksdb/db_bench --db=/home2/du/mnt/db --num_levels=6 --bloom_locality=1 --bloom_bits=10 --memtablerep=skip_list --prefix_size=8 --key_size=8 --keys_per_prefix=0 --wal_dir=/home2/du/mnt/wal --threads=8 --value_size=1024 --benchmarks=trace_a,stats --num=8398 --compression_type=none --max_bytes_for_level_base=268435456 --open_files=100 --benchmark_write_rate_limit=40971520 --max_background_jobs=2 --YCSB_uniform_distribution=false --disable_wal=0 --histogram=true --max_write_buffer_number=2 --write_buffer_size=8589934592 --inplace_update_support=false --allow_concurrent_memtable_write=true --statistics=true --stats_interval_seconds=10 --compaction_pri=1 --max_bytes_for_level_multiplier=8
Set seed to 1681656471508613 because --seed was 0
Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Integrated BlobDB: blob cache disabled
Keys:       8 bytes each (+ 0 bytes user-defined timestamp)
Values:     1024 bytes each (512 bytes after compression)
Entries:    8398
Prefix:    8 bytes
Keys per prefix:    0
RawSize:    8.3 MB (estimated)
FileSize:   4.2 MB (estimated)
Write rate: 40971520 bytes/second
Read rate: 0 ops/second
Compression: NoCompression
Compression sampling rate: 0
Memtablerep: SkipListFactory
Perf Level: 1
------------------------------------------------
Reading trace
Finished reading trace only 8398437
DB path: [/home2/du/mnt/db]
[   7] [1000:8] interval 84211 done 684486 ops_done 600275 Timer 8 fill_done 0 warm_done 1 OPS : 85560.750000 
[   6] [1000:8] interval 84207 done 684489 ops_done 600282 Timer 8 fill_done 0 warm_done 1 OPS : 85561.125000 
[   5] [1000:9] interval 83731 done 767554 ops_done 683823 Timer 9 fill_done 0 warm_done 1 OPS : 85283.781250 
[   3] [1000:9] interval 83767 done 767996 ops_done 684229 Timer 9 fill_done 0 warm_done 1 OPS : 85332.890625 
[   1] [1000:9] interval 83760 done 768003 ops_done 684243 Timer 9 fill_done 0 warm_done 1 OPS : 85333.664062 
[   0] [1000:9] interval 83763 done 768014 ops_done 684251 Timer 9 fill_done 0 warm_done 1 OPS : 85334.890625 
[   2] [1000:9] interval 83767 done 768020 ops_done 684253 Timer 9 fill_done 0 warm_done 1 OPS : 85335.554688 
[   4] [1000:9] interval 83762 done 768108 ops_done 684346 Timer 9 fill_done 0 warm_done 1 OPS : 85345.335938 
[   7] [1000:9] interval 83735 done 768221 ops_done 684486 Timer 9 fill_done 0 warm_done 1 OPS : 85357.890625 
[   6] [1000:9] interval 83738 done 768227 ops_done 684489 Timer 9 fill_done 0 warm_done 1 OPS : 85358.554688 
